,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
1702,201587,Nicolas Batum,2010-11,13,1610612757,POR,22.0,Guard-Forward,80,67.0,2522.0,367,807,118.0,342.0,138,164,109.0,252.0,123,68.0,49.0,83.0,194,990,True
1703,201587,Nicolas Batum,2011-12,13,1610612757,POR,23.0,Guard-Forward,59,34.0,1791.0,289,641,107.0,274.0,133,159,81.0,190.0,84,57.0,60.0,90.0,105,818,True
1704,201587,Nicolas Batum,2012-13,13,1610612757,POR,24.0,Guard-Forward,73,73.0,2807.0,352,833,165.0,444.0,178,210,97.0,315.0,360,91.0,83.0,190.0,139,1047,True
1705,201587,Nicolas Batum,2013-14,13,1610612757,POR,25.0,Guard-Forward,82,82.0,2956.0,381,819,145.0,402.0,163,203,116.0,495.0,420,75.0,57.0,208.0,156,1070,True
1706,201587,Nicolas Batum,2014-15,13,1610612757,POR,26.0,Guard-Forward,71,71.0,2380.0,240,600,100.0,309.0,84,98,62.0,354.0,341,78.0,40.0,132.0,106,664,True
1707,201587,Nicolas Batum,2015-16,13,1610612766,CHA,27.0,Guard-Forward,70,70.0,2448.0,372,873,139.0,399.0,163,192,55.0,373.0,403,65.0,43.0,205.0,114,1046,True
1708,201587,Nicolas Batum,2016-17,13,1610612766,CHA,28.0,Guard-Forward,77,77.0,2617.0,393,975,135.0,405.0,243,284,46.0,435.0,456,86.0,29.0,194.0,109,1164,True
1709,201587,Nicolas Batum,2017-18,13,1610612766,CHA,29.0,Guard-Forward,64,64.0,1981.0,270,650,92.0,274.0,108,130,57.0,249.0,349,65.0,23.0,131.0,72,740,True
1710,201587,Nicolas Batum,2018-19,13,1610612766,CHA,30.0,Guard-Forward,75,72.0,2354.0,253,562,116.0,298.0,77,89,71.0,319.0,247,71.0,43.0,117.0,140,699,True
1711,201587,Nicolas Batum,2019-20,13,1610612766,CHA,31.0,Guard-Forward,22,3.0,505.0,28,81,14.0,49.0,9,10,25.0,75.0,66,17.0,8.0,22.0,41,79,True
1712,201587,Nicolas Batum,2020-21,13,1610612746,LAC,32.0,Guard-Forward,67,38.0,1835.0,191,412,110.0,272.0,48,58,50.0,266.0,148,69.0,37.0,53.0,102,540,True
1713,201587,Nicolas Batum,2021-22,13,1610612746,LAC,33.0,Guard-Forward,59,54.0,1463.0,179,387,108.0,270.0,25,38,29.0,225.0,100,58.0,42.0,40.0,80,491,True
1765,203145,Kent Bazemore,2012-13,9,1610612744,GSW,23.0,Guard-Forward,61,0.0,267.0,43,116,10.0,34.0,27,44,5.0,17.0,22,17.0,4.0,18.0,27,123,True
1766,203145,Kent Bazemore,2013-14,9,1610612744,GSW,24.0,Guard-Forward,44,0.0,268.0,36,97,10.0,39.0,19,36,5.0,35.0,20,12.0,6.0,28.0,42,101,True
1767,203145,Kent Bazemore,2013-14,9,1610612747,LAL,24.0,Guard-Forward,23,15.0,643.0,111,246,33.0,89.0,47,73,5.0,72.0,71,31.0,7.0,51.0,60,302,True
1768,203145,Kent Bazemore,2013-14,9,0,TOT,24.0,Guard-Forward,67,15.0,911.0,147,343,43.0,128.0,66,109,10.0,107.0,91,43.0,13.0,79.0,102,403,True
1769,203145,Kent Bazemore,2014-15,9,1610612737,ATL,25.0,Guard-Forward,75,10.0,1324.0,141,331,48.0,132.0,60,100,21.0,201.0,78,52.0,33.0,73.0,127,390,True
1770,203145,Kent Bazemore,2015-16,9,1610612737,ATL,26.0,Guard-Forward,75,68.0,2083.0,320,725,109.0,305.0,123,151,28.0,351.0,171,98.0,38.0,138.0,176,872,True
1771,203145,Kent Bazemore,2016-17,9,1610612737,ATL,27.0,Guard-Forward,73,64.0,1963.0,295,721,92.0,266.0,119,168,45.0,186.0,177,91.0,52.0,125.0,165,801,True
1772,203145,Kent Bazemore,2017-18,9,1610612737,ATL,28.0,Guard-Forward,65,65.0,1789.0,284,676,108.0,274.0,160,201,25.0,223.0,228,100.0,45.0,157.0,147,836,True
1773,203145,Kent Bazemore,2018-19,9,1610612737,ATL,29.0,Guard-Forward,67,35.0,1643.0,278,691,96.0,300.0,127,175,37.0,224.0,152,89.0,42.0,121.0,170,779,True
1774,203145,Kent Bazemore,2019-20,9,1610612757,POR,30.0,Guard-Forward,43,21.0,1111.0,113,326,56.0,171.0,58,72,13.0,159.0,61,45.0,31.0,60.0,121,340,True
1775,203145,Kent Bazemore,2019-20,9,1610612758,SAC,30.0,Guard-Forward,25,0.0,577.0,87,208,28.0,73.0,55,75,14.0,108.0,32,29.0,9.0,31.0,75,257,True
1776,203145,Kent Bazemore,2019-20,9,0,TOT,30.0,Guard-Forward,68,21.0,1688.0,200,534,84.0,244.0,113,147,27.0,267.0,93,74.0,40.0,91.0,196,597,True
1777,203145,Kent Bazemore,2020-21,9,1610612744,GSW,31.0,Guard-Forward,67,18.0,1334.0,176,392,75.0,184.0,54,78,26.0,203.0,108,69.0,33.0,82.0,158,481,True
1778,203145,Kent Bazemore,2021-22,9,1610612747,LAL,32.0,Guard-Forward,39,14.0,545.0,45,139,29.0,80.0,13,17,13.0,56.0,34,25.0,9.0,21.0,70,132,True
1955,1627761,DeAndre' Bembry,2016-17,5,1610612737,ATL,22.0,Guard-Forward,38,1.0,371.0,47,98,1.0,18.0,6,16,14.0,45.0,28,8.0,5.0,16.0,21,101,True
1956,1627761,DeAndre' Bembry,2017-18,5,1610612737,ATL,23.0,Guard-Forward,26,3.0,455.0,53,128,11.0,30.0,19,33,8.0,64.0,49,21.0,12.0,47.0,38,136,True
1957,1627761,DeAndre' Bembry,2018-19,5,1610612737,ATL,24.0,Guard-Forward,82,15.0,1931.0,275,616,50.0,173.0,87,136,54.0,304.0,202,105.0,41.0,142.0,190,687,True
1958,1627761,DeAndre' Bembry,2019-20,5,1610612737,ATL,25.0,Guard-Forward,43,4.0,915.0,104,228,15.0,65.0,26,48,34.0,118.0,81,55.0,19.0,60.0,84,249,True
1959,1627761,DeAndre' Bembry,2020-21,5,1610612761,TOR,26.0,Guard-Forward,51,12.0,972.0,117,228,14.0,53.0,45,66,33.0,113.0,107,53.0,18.0,71.0,87,293,True
