,PLAYER_ID,full_name,SEASON_ID,SEASON_EXP,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,POSITION,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TOV,PF,PTS,is_active
536,2365,Chris Andersen,2014-15,15,1610612748,MIA,36.0,Forward-Center,60,20.0,1132.0,120,207,4.0,13.0,76,114,76.0,223.0,43,26.0,61.0,40.0,88,320,False
537,2365,Chris Andersen,2015-16,15,1610612748,MIA,37.0,Forward-Center,7,1.0,36.0,4,10,2.0,5.0,3,4,3.0,6.0,3,1.0,3.0,2.0,4,13,False
538,2365,Chris Andersen,2015-16,15,1610612763,MEM,37.0,Forward-Center,20,14.0,366.0,34,62,2.0,9.0,22,32,33.0,56.0,9,14.0,10.0,7.0,25,92,False
539,2365,Chris Andersen,2015-16,15,0,TOT,37.0,Forward-Center,27,15.0,403.0,38,72,4.0,14.0,25,36,36.0,62.0,12,15.0,13.0,9.0,29,105,False
540,2365,Chris Andersen,2016-17,15,1610612739,CLE,38.0,Forward-Center,12,0.0,114.0,9,22,0.0,3.0,10,14,9.0,22.0,5,5.0,7.0,5.0,20,28,False
795,203544,Pero Antic,2013-14,2,1610612737,ATL,31.0,Forward-Center,50,26.0,925.0,123,294,56.0,171.0,50,66,57.0,152.0,58,19.0,12.0,55.0,126,352,False
796,203544,Pero Antic,2014-15,2,1610612737,ATL,32.0,Forward-Center,63,3.0,1037.0,108,296,52.0,173.0,88,123,58.0,131.0,49,18.0,14.0,49.0,132,356,False
921,200756,Hilton Armstrong,2006-07,6,1610612740,NOK,22.0,Forward-Center,56,5.0,634.0,68,125,0.0,0.0,40,67,58.0,91.0,10,12.0,26.0,35.0,79,176,False
922,200756,Hilton Armstrong,2007-08,6,1610612740,NOH,23.0,Forward-Center,65,3.0,732.0,67,148,0.0,0.0,44,70,65.0,98.0,23,15.0,34.0,59.0,130,178,False
923,200756,Hilton Armstrong,2008-09,6,1610612740,NOH,24.0,Forward-Center,70,29.0,1092.0,138,246,0.0,2.0,62,98,81.0,114.0,29,26.0,45.0,80.0,181,338,False
924,200756,Hilton Armstrong,2009-10,6,1610612740,NOH,25.0,Forward-Center,18,0.0,239.0,19,50,0.0,0.0,13,28,17.0,44.0,16,8.0,8.0,13.0,44,51,False
925,200756,Hilton Armstrong,2009-10,6,1610612758,SAC,25.0,Forward-Center,6,0.0,56.0,4,12,0.0,0.0,2,2,5.0,9.0,2,2.0,4.0,4.0,5,10,False
926,200756,Hilton Armstrong,2009-10,6,1610612745,HOU,25.0,Forward-Center,9,0.0,40.0,5,17,0.0,1.0,0,2,5.0,1.0,3,5.0,0.0,5.0,10,10,False
927,200756,Hilton Armstrong,2009-10,6,0,TOT,25.0,Forward-Center,33,0.0,335.0,28,79,0.0,1.0,15,32,27.0,54.0,21,15.0,12.0,22.0,59,71,False
928,200756,Hilton Armstrong,2010-11,6,1610612764,WAS,26.0,Forward-Center,41,2.0,412.0,31,64,1.0,3.0,14,23,39.0,75.0,10,15.0,16.0,25.0,75,77,False
929,200756,Hilton Armstrong,2010-11,6,1610612737,ATL,26.0,Forward-Center,12,0.0,76.0,6,12,1.0,1.0,2,10,3.0,14.0,4,3.0,5.0,3.0,9,15,False
930,200756,Hilton Armstrong,2010-11,6,0,TOT,26.0,Forward-Center,53,2.0,489.0,37,76,2.0,4.0,16,33,42.0,89.0,14,18.0,21.0,28.0,84,92,False
931,200756,Hilton Armstrong,2013-14,6,1610612744,GSW,29.0,Forward-Center,15,1.0,97.0,9,19,0.0,0.0,7,16,19.0,28.0,5,4.0,4.0,6.0,11,25,False
1130,201965,Jeff Ayres,2009-10,7,1610612757,POR,23.0,Forward-Center,39,4.0,405.0,43,65,0.0,0.0,18,20,25.0,73.0,1,7.0,16.0,12.0,76,104,False
1131,201965,Jeff Ayres,2011-12,7,1610612754,IND,25.0,Forward-Center,20,1.0,106.0,15,36,0.0,0.0,4,7,12.0,21.0,4,3.0,2.0,2.0,16,34,False
1132,201965,Jeff Ayres,2012-13,7,1610612754,IND,26.0,Forward-Center,37,0.0,369.0,61,126,2.0,4.0,21,23,29.0,75.0,15,6.0,12.0,23.0,44,145,False
1133,201965,Jeff Ayres,2013-14,7,1610612759,SAS,27.0,Forward-Center,73,10.0,952.0,101,174,0.0,0.0,38,55,89.0,169.0,60,13.0,25.0,63.0,146,240,False
1134,201965,Jeff Ayres,2014-15,7,1610612759,SAS,28.0,Forward-Center,51,0.0,383.0,55,95,0.0,0.0,27,36,37.0,80.0,14,8.0,8.0,26.0,60,137,False
1135,201965,Jeff Ayres,2015-16,7,1610612746,LAC,29.0,Forward-Center,17,0.0,107.0,12,23,0.0,1.0,6,6,4.0,18.0,5,0.0,3.0,6.0,18,30,False
1225,203946,Cameron Bairstow,2014-15,3,1610612741,CHI,24.0,Forward-Center,18,1.0,64.0,3,14,0.0,0.0,4,5,6.0,2.0,1,2.0,1.0,3.0,8,10,False
1226,203946,Cameron Bairstow,2015-16,3,1610612741,CHI,25.0,Forward-Center,18,2.0,103.0,13,40,1.0,5.0,7,8,4.0,24.0,6,2.0,3.0,4.0,19,34,False
1515,2853,Earl Barron,2005-06,9,1610612748,MIA,24.0,Forward-Center,8,0.0,45.0,5,16,0.0,0.0,3,4,2.0,8.0,0,0.0,0.0,5.0,10,13,False
1516,2853,Earl Barron,2006-07,9,1610612748,MIA,25.0,Forward-Center,28,0.0,203.0,24,83,0.0,1.0,17,18,19.0,22.0,5,6.0,4.0,11.0,21,65,False
1517,2853,Earl Barron,2007-08,9,1610612748,MIA,26.0,Forward-Center,46,15.0,889.0,132,327,1.0,13.0,61,87,67.0,131.0,29,19.0,8.0,48.0,114,326,False
1518,2853,Earl Barron,2009-10,9,1610612752,NYK,28.0,Forward-Center,7,6.0,232.0,30,68,0.0,0.0,22,29,31.0,46.0,8,4.0,4.0,11.0,24,82,False
1519,2853,Earl Barron,2010-11,9,1610612756,PHX,29.0,Forward-Center,12,6.0,183.0,12,51,0.0,0.0,12,20,16.0,24.0,4,6.0,4.0,11.0,32,36,False
1520,2853,Earl Barron,2010-11,9,1610612749,MIL,29.0,Forward-Center,7,0.0,85.0,17,37,0.0,0.0,2,2,12.0,10.0,4,2.0,2.0,2.0,10,36,False
1521,2853,Earl Barron,2010-11,9,1610612757,POR,29.0,Forward-Center,2,1.0,37.0,3,11,0.0,0.0,1,2,4.0,10.0,3,0.0,0.0,3.0,4,7,False
1522,2853,Earl Barron,2010-11,9,0,TOT,29.0,Forward-Center,21,7.0,306.0,32,99,0.0,0.0,15,24,32.0,44.0,11,8.0,6.0,16.0,46,79,False
1523,2853,Earl Barron,2011-12,9,1610612744,GSW,30.0,Forward-Center,2,0.0,9.0,2,4,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,5,4,False
1524,2853,Earl Barron,2012-13,9,1610612764,WAS,31.0,Forward-Center,11,1.0,122.0,13,37,0.0,0.0,2,5,16.0,27.0,3,5.0,5.0,10.0,23,28,False
1525,2853,Earl Barron,2012-13,9,1610612752,NYK,31.0,Forward-Center,1,1.0,37.0,5,14,0.0,0.0,1,2,6.0,12.0,2,0.0,1.0,1.0,1,11,False
1526,2853,Earl Barron,2012-13,9,0,TOT,31.0,Forward-Center,12,2.0,158.0,18,51,0.0,0.0,3,7,22.0,39.0,5,5.0,6.0,11.0,24,39,False
1527,2853,Earl Barron,2014-15,9,1610612756,PHX,33.0,Forward-Center,16,1.0,143.0,12,39,2.0,4.0,6,12,14.0,14.0,5,4.0,2.0,5.0,26,32,False
1646,101212,Esteban Batista,2005-06,3,1610612737,ATL,22.0,Forward-Center,57,3.0,495.0,34,80,0.0,1.0,33,53,61.0,83.0,7,15.0,11.0,38.0,111,101,False
1647,101212,Esteban Batista,2006-07,3,1610612737,ATL,23.0,Forward-Center,13,0.0,81.0,8,16,0.0,0.0,4,7,7.0,23.0,4,3.0,0.0,4.0,13,20,False
2041,202728,Keith Benson,2011-12,2,1610612744,GSW,23.0,Forward-Center,3,0.0,9.0,0,1,0.0,0.0,0,0,2.0,1.0,0,0.0,0.0,0.0,0,0,False
2271,204028,Tarik Black,2014-15,5,1610612745,HOU,23.0,Forward-Center,25,12.0,393.0,45,83,0.0,1.0,15,29,58.0,69.0,8,6.0,2.0,19.0,56,105,True
2272,204028,Tarik Black,2014-15,5,1610612747,LAL,23.0,Forward-Center,38,27.0,803.0,112,190,0.0,0.0,50,89,84.0,157.0,34,13.0,22.0,29.0,102,274,True
